Column1,Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score
22668,b6393b8b-320e-4558-8614-20a6727f2eea,love,44220.17222,photo,food,positive,65
22669,b6393b8b-320e-4558-8614-20a6727f2eea,want,44253.70556,photo,food,positive,70
22670,b6393b8b-320e-4558-8614-20a6727f2eea,cherish,44106.71944,photo,food,positive,70
22671,b6393b8b-320e-4558-8614-20a6727f2eea,heart,44210.54861,photo,food,positive,60
22672,b6393b8b-320e-4558-8614-20a6727f2eea,disgust,44096.05694,photo,food,negative,0
22673,b6393b8b-320e-4558-8614-20a6727f2eea,love,44133.40625,photo,food,positive,65
22674,b6393b8b-320e-4558-8614-20a6727f2eea,like,44322.92569,photo,food,positive,50
22675,b6393b8b-320e-4558-8614-20a6727f2eea,intrigued,44266.05486,photo,food,positive,45
22676,b6393b8b-320e-4558-8614-20a6727f2eea,interested,44147.7875,photo,food,positive,30
22677,b6393b8b-320e-4558-8614-20a6727f2eea,indifferent,44227.44931,photo,food,neutral,20
22678,b6393b8b-320e-4558-8614-20a6727f2eea,like,44093.38125,photo,food,positive,50
22679,b6393b8b-320e-4558-8614-20a6727f2eea,interested,44078.15625,photo,food,positive,30
22680,b6393b8b-320e-4558-8614-20a6727f2eea,disgust,44018.16944,photo,food,negative,0
22681,b6393b8b-320e-4558-8614-20a6727f2eea,heart,44013.43125,photo,food,positive,60
22682,b6393b8b-320e-4558-8614-20a6727f2eea,like,44322.2125,photo,food,positive,50
22683,b6393b8b-320e-4558-8614-20a6727f2eea,indifferent,44302.09375,photo,food,neutral,20
22684,b6393b8b-320e-4558-8614-20a6727f2eea,love,44160.25625,photo,food,positive,65
22685,b6393b8b-320e-4558-8614-20a6727f2eea,hate,44102.08125,photo,food,negative,5
22686,b6393b8b-320e-4558-8614-20a6727f2eea,dislike,44025.53542,photo,food,negative,10
22687,b6393b8b-320e-4558-8614-20a6727f2eea,peeking,44244.29306,photo,food,neutral,35
22688,b6393b8b-320e-4558-8614-20a6727f2eea,want,44242.35417,photo,food,positive,70
22689,b6393b8b-320e-4558-8614-20a6727f2eea,dislike,44267.72917,photo,food,negative,10
22690,b6393b8b-320e-4558-8614-20a6727f2eea,hate,44130.87847,photo,food,negative,5
22691,b6393b8b-320e-4558-8614-20a6727f2eea,heart,44062.30486,photo,food,positive,60
22692,b6393b8b-320e-4558-8614-20a6727f2eea,indifferent,44224.62778,photo,food,neutral,20
22693,b6393b8b-320e-4558-8614-20a6727f2eea,peeking,44084.16597,photo,food,neutral,35
22694,b6393b8b-320e-4558-8614-20a6727f2eea,peeking,44165.31667,photo,food,neutral,35
22695,b6393b8b-320e-4558-8614-20a6727f2eea,peeking,44207.7625,photo,food,neutral,35
22696,b6393b8b-320e-4558-8614-20a6727f2eea,want,44292.82847,photo,food,positive,70
22697,b6393b8b-320e-4558-8614-20a6727f2eea,peeking,44186.32569,photo,food,neutral,35
22698,b6393b8b-320e-4558-8614-20a6727f2eea,want,44347.14028,photo,food,positive,70
22699,b6393b8b-320e-4558-8614-20a6727f2eea,intrigued,44123.53819,photo,food,positive,45
22700,b6393b8b-320e-4558-8614-20a6727f2eea,indifferent,44340.84375,photo,food,neutral,20
22701,b6393b8b-320e-4558-8614-20a6727f2eea,love,44313.675,photo,food,positive,65
22702,b6393b8b-320e-4558-8614-20a6727f2eea,love,44114.00486,photo,food,positive,65
22703,b6393b8b-320e-4558-8614-20a6727f2eea,interested,44054.375,photo,food,positive,30
22704,b6393b8b-320e-4558-8614-20a6727f2eea,indifferent,44288.24861,photo,food,neutral,20
22705,b6393b8b-320e-4558-8614-20a6727f2eea,disgust,44011.425,photo,food,negative,0
22706,b6393b8b-320e-4558-8614-20a6727f2eea,hate,44083.82361,photo,food,negative,5
22707,b6393b8b-320e-4558-8614-20a6727f2eea,hate,44325.89861,photo,food,negative,5
22708,b6393b8b-320e-4558-8614-20a6727f2eea,cherish,44319.70417,photo,food,positive,70
22710,04e1996d-ccb3-4b19-923a-8dc2a52e4bd4,interested,44215.86944,audio,education,positive,30
22711,04e1996d-ccb3-4b19-923a-8dc2a52e4bd4,want,44029.8125,audio,education,positive,70
22712,04e1996d-ccb3-4b19-923a-8dc2a52e4bd4,like,44230.89792,audio,education,positive,50
22713,04e1996d-ccb3-4b19-923a-8dc2a52e4bd4,worried,44312.81736,audio,education,negative,12
22714,04e1996d-ccb3-4b19-923a-8dc2a52e4bd4,hate,44198.27292,audio,education,negative,5
22715,04e1996d-ccb3-4b19-923a-8dc2a52e4bd4,scared,44360.43542,audio,education,negative,15
22716,04e1996d-ccb3-4b19-923a-8dc2a52e4bd4,cherish,44067.66111,audio,education,positive,70
22717,04e1996d-ccb3-4b19-923a-8dc2a52e4bd4,want,44174.66944,audio,education,positive,70
22718,04e1996d-ccb3-4b19-923a-8dc2a52e4bd4,super love,44181.45556,audio,education,positive,75
22719,04e1996d-ccb3-4b19-923a-8dc2a52e4bd4,heart,44320.61458,audio,education,positive,60
22720,04e1996d-ccb3-4b19-923a-8dc2a52e4bd4,dislike,44160.37917,audio,education,negative,10
22721,04e1996d-ccb3-4b19-923a-8dc2a52e4bd4,heart,44312.55972,audio,education,positive,60
22722,04e1996d-ccb3-4b19-923a-8dc2a52e4bd4,worried,44099.09028,audio,education,negative,12
22723,04e1996d-ccb3-4b19-923a-8dc2a52e4bd4,peeking,44340.50833,audio,education,neutral,35
22724,04e1996d-ccb3-4b19-923a-8dc2a52e4bd4,adore,44247.34236,audio,education,positive,72
22725,04e1996d-ccb3-4b19-923a-8dc2a52e4bd4,disgust,44223.45486,audio,education,negative,0
22727,c892a472-bf81-4946-83c0-d3697ba65b95,like,44158.56667,photo,soccer,positive,50
22728,c892a472-bf81-4946-83c0-d3697ba65b95,heart,44179.85347,photo,soccer,positive,60
22729,c892a472-bf81-4946-83c0-d3697ba65b95,peeking,44275.38889,photo,soccer,neutral,35
22730,c892a472-bf81-4946-83c0-d3697ba65b95,indifferent,44039.51319,photo,soccer,neutral,20
22731,c892a472-bf81-4946-83c0-d3697ba65b95,want,44192.04375,photo,soccer,positive,70
22732,c892a472-bf81-4946-83c0-d3697ba65b95,disgust,44310.63125,photo,soccer,negative,0
22733,c892a472-bf81-4946-83c0-d3697ba65b95,love,44232.3875,photo,soccer,positive,65
22734,c892a472-bf81-4946-83c0-d3697ba65b95,dislike,44031.97431,photo,soccer,negative,10
22735,c892a472-bf81-4946-83c0-d3697ba65b95,peeking,44012.91528,photo,soccer,neutral,35
22736,c892a472-bf81-4946-83c0-d3697ba65b95,indifferent,44070.60556,photo,soccer,neutral,20
22737,c892a472-bf81-4946-83c0-d3697ba65b95,peeking,44252.01806,photo,soccer,neutral,35
22738,c892a472-bf81-4946-83c0-d3697ba65b95,indifferent,44024.28819,photo,soccer,neutral,20
22739,c892a472-bf81-4946-83c0-d3697ba65b95,scared,44321.89375,photo,soccer,negative,15
22740,c892a472-bf81-4946-83c0-d3697ba65b95,want,44012.73681,photo,soccer,positive,70
22741,c892a472-bf81-4946-83c0-d3697ba65b95,love,44153.89861,photo,soccer,positive,65
22742,c892a472-bf81-4946-83c0-d3697ba65b95,dislike,44244.09861,photo,soccer,negative,10
22743,c892a472-bf81-4946-83c0-d3697ba65b95,super love,44158.69792,photo,soccer,positive,75
22744,c892a472-bf81-4946-83c0-d3697ba65b95,like,44109.06042,photo,soccer,positive,50
22745,c892a472-bf81-4946-83c0-d3697ba65b95,like,44197.59583,photo,soccer,positive,50
22746,c892a472-bf81-4946-83c0-d3697ba65b95,disgust,44325.9375,photo,soccer,negative,0
22747,c892a472-bf81-4946-83c0-d3697ba65b95,like,44222.65903,photo,soccer,positive,50
22748,c892a472-bf81-4946-83c0-d3697ba65b95,heart,44340.30278,photo,soccer,positive,60
22749,c892a472-bf81-4946-83c0-d3697ba65b95,love,44046.61458,photo,soccer,positive,65
22750,c892a472-bf81-4946-83c0-d3697ba65b95,disgust,44334.92708,photo,soccer,negative,0
22751,c892a472-bf81-4946-83c0-d3697ba65b95,love,44106.28403,photo,soccer,positive,65
22752,c892a472-bf81-4946-83c0-d3697ba65b95,dislike,44070.72708,photo,soccer,negative,10
22753,c892a472-bf81-4946-83c0-d3697ba65b95,intrigued,44166.83056,photo,soccer,positive,45
22754,c892a472-bf81-4946-83c0-d3697ba65b95,super love,44100.90972,photo,soccer,positive,75
22755,c892a472-bf81-4946-83c0-d3697ba65b95,dislike,44178.3,photo,soccer,negative,10
22756,c892a472-bf81-4946-83c0-d3697ba65b95,heart,44080.02639,photo,soccer,positive,60
22758,aa1f824d-9df0-4b4c-a49e-0cfb7e244122,indifferent,44357.4,audio,public speaking,neutral,20
22759,aa1f824d-9df0-4b4c-a49e-0cfb7e244122,dislike,44200.55694,audio,public speaking,negative,10
22760,aa1f824d-9df0-4b4c-a49e-0cfb7e244122,love,44048.72361,audio,public speaking,positive,65
22761,aa1f824d-9df0-4b4c-a49e-0cfb7e244122,scared,44042.34514,audio,public speaking,negative,15
22762,aa1f824d-9df0-4b4c-a49e-0cfb7e244122,intrigued,44283.66597,audio,public speaking,positive,45
22763,aa1f824d-9df0-4b4c-a49e-0cfb7e244122,heart,44280.62083,audio,public speaking,positive,60
22764,aa1f824d-9df0-4b4c-a49e-0cfb7e244122,indifferent,44007.84167,audio,public speaking,neutral,20
22765,aa1f824d-9df0-4b4c-a49e-0cfb7e244122,worried,44083.74931,audio,public speaking,negative,12
22766,aa1f824d-9df0-4b4c-a49e-0cfb7e244122,super love,44158.22847,audio,public speaking,positive,75
22767,aa1f824d-9df0-4b4c-a49e-0cfb7e244122,worried,44207.44306,audio,public speaking,negative,12
22768,aa1f824d-9df0-4b4c-a49e-0cfb7e244122,intrigued,44301.99236,audio,public speaking,positive,45
22769,aa1f824d-9df0-4b4c-a49e-0cfb7e244122,heart,44197.57292,audio,public speaking,positive,60
22770,aa1f824d-9df0-4b4c-a49e-0cfb7e244122,scared,44172.76806,audio,public speaking,negative,15
22771,aa1f824d-9df0-4b4c-a49e-0cfb7e244122,disgust,44263.12361,audio,public speaking,negative,0
22772,aa1f824d-9df0-4b4c-a49e-0cfb7e244122,scared,44239.05278,audio,public speaking,negative,15
22773,aa1f824d-9df0-4b4c-a49e-0cfb7e244122,interested,44119.80208,audio,public speaking,positive,30
22774,aa1f824d-9df0-4b4c-a49e-0cfb7e244122,intrigued,44192.61042,audio,public speaking,positive,45
22775,aa1f824d-9df0-4b4c-a49e-0cfb7e244122,want,44254.14444,audio,public speaking,positive,70
22776,aa1f824d-9df0-4b4c-a49e-0cfb7e244122,dislike,44332.54444,audio,public speaking,negative,10
22777,aa1f824d-9df0-4b4c-a49e-0cfb7e244122,super love,44215.17014,audio,public speaking,positive,75
22778,aa1f824d-9df0-4b4c-a49e-0cfb7e244122,interested,44120.91736,audio,public speaking,positive,30
22779,aa1f824d-9df0-4b4c-a49e-0cfb7e244122,worried,44150.45347,audio,public speaking,negative,12
22780,aa1f824d-9df0-4b4c-a49e-0cfb7e244122,interested,44246.07222,audio,public speaking,positive,30
22781,aa1f824d-9df0-4b4c-a49e-0cfb7e244122,love,44172.04583,audio,public speaking,positive,65
22782,aa1f824d-9df0-4b4c-a49e-0cfb7e244122,super love,44271.58194,audio,public speaking,positive,75
22783,aa1f824d-9df0-4b4c-a49e-0cfb7e244122,dislike,44141.36667,audio,public speaking,negative,10
22784,aa1f824d-9df0-4b4c-a49e-0cfb7e244122,love,44197.01944,audio,public speaking,positive,65
22785,aa1f824d-9df0-4b4c-a49e-0cfb7e244122,heart,44216.92222,audio,public speaking,positive,60
22786,aa1f824d-9df0-4b4c-a49e-0cfb7e244122,love,44166.36181,audio,public speaking,positive,65
22787,aa1f824d-9df0-4b4c-a49e-0cfb7e244122,scared,44244.27986,audio,public speaking,negative,15
22788,aa1f824d-9df0-4b4c-a49e-0cfb7e244122,heart,44107.34306,audio,public speaking,positive,60
22789,aa1f824d-9df0-4b4c-a49e-0cfb7e244122,heart,44335.17917,audio,public speaking,positive,60
22790,aa1f824d-9df0-4b4c-a49e-0cfb7e244122,like,44169.59444,audio,public speaking,positive,50
22791,aa1f824d-9df0-4b4c-a49e-0cfb7e244122,cherish,44091.41319,audio,public speaking,positive,70
22792,aa1f824d-9df0-4b4c-a49e-0cfb7e244122,intrigued,44137.28681,audio,public speaking,positive,45
22794,4ae90f6e-da63-4ce2-a357-a4b36c739b80,worried,44332.37431,GIF,travel,negative,12
22795,4ae90f6e-da63-4ce2-a357-a4b36c739b80,disgust,44247.80069,GIF,travel,negative,0
22796,4ae90f6e-da63-4ce2-a357-a4b36c739b80,disgust,44226.10833,GIF,travel,negative,0
22797,4ae90f6e-da63-4ce2-a357-a4b36c739b80,super love,44335.96875,GIF,travel,positive,75
22798,4ae90f6e-da63-4ce2-a357-a4b36c739b80,love,44322.87083,GIF,travel,positive,65
22799,4ae90f6e-da63-4ce2-a357-a4b36c739b80,scared,44267.95764,GIF,travel,negative,15
22800,4ae90f6e-da63-4ce2-a357-a4b36c739b80,disgust,44232.9375,GIF,travel,negative,0
22801,4ae90f6e-da63-4ce2-a357-a4b36c739b80,dislike,44241.49514,GIF,travel,negative,10
22802,4ae90f6e-da63-4ce2-a357-a4b36c739b80,hate,44200.60069,GIF,travel,negative,5
22803,4ae90f6e-da63-4ce2-a357-a4b36c739b80,dislike,44261.29167,GIF,travel,negative,10
22804,4ae90f6e-da63-4ce2-a357-a4b36c739b80,scared,44057.44167,GIF,travel,negative,15
22805,4ae90f6e-da63-4ce2-a357-a4b36c739b80,like,44007.35069,GIF,travel,positive,50
22806,4ae90f6e-da63-4ce2-a357-a4b36c739b80,hate,44202.23403,GIF,travel,negative,5
22807,4ae90f6e-da63-4ce2-a357-a4b36c739b80,heart,44356.20208,GIF,travel,positive,60
22808,4ae90f6e-da63-4ce2-a357-a4b36c739b80,hate,44236.87292,GIF,travel,negative,5
22809,4ae90f6e-da63-4ce2-a357-a4b36c739b80,adore,44281.29236,GIF,travel,positive,72
22810,4ae90f6e-da63-4ce2-a357-a4b36c739b80,adore,44184.06319,GIF,travel,positive,72
22811,4ae90f6e-da63-4ce2-a357-a4b36c739b80,dislike,44104.22292,GIF,travel,negative,10
22812,4ae90f6e-da63-4ce2-a357-a4b36c739b80,adore,44253.13472,GIF,travel,positive,72
22813,4ae90f6e-da63-4ce2-a357-a4b36c739b80,super love,44215.42778,GIF,travel,positive,75
22814,4ae90f6e-da63-4ce2-a357-a4b36c739b80,love,44065.32778,GIF,travel,positive,65
22815,4ae90f6e-da63-4ce2-a357-a4b36c739b80,want,44329.86944,GIF,travel,positive,70
22816,4ae90f6e-da63-4ce2-a357-a4b36c739b80,hate,44188.73056,GIF,travel,negative,5
22818,ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,heart,44277.47014,audio,travel,positive,60
22819,ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,dislike,44224.36806,audio,travel,negative,10
22820,ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,intrigued,44143.5,audio,travel,positive,45
22821,ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,peeking,44009.93194,audio,travel,neutral,35
22822,ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,hate,44025.12361,audio,travel,negative,5
22823,ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,peeking,44342.77222,audio,travel,neutral,35
22824,ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,cherish,44219.11389,audio,travel,positive,70
22825,ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,cherish,44313.22708,audio,travel,positive,70
22826,ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,interested,44131.27431,audio,travel,positive,30
22827,ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,want,44172.13472,audio,travel,positive,70
22828,ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,disgust,44161.97986,audio,travel,negative,0
22829,ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,intrigued,44137.39861,audio,travel,positive,45
22830,ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,want,44334.50208,audio,travel,positive,70
22831,ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,indifferent,44080.18264,audio,travel,neutral,20
22832,ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,worried,44228.45139,audio,travel,negative,12
22833,ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,scared,44164.01944,audio,travel,negative,15
22834,ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,dislike,44168.46111,audio,travel,negative,10
22835,ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,super love,44199.2125,audio,travel,positive,75
22836,ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,disgust,44014.72292,audio,travel,negative,0
22837,ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,adore,44149.22569,audio,travel,positive,72
22838,ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,want,44241.72986,audio,travel,positive,70
22840,0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,love,44039.97431,video,public speaking,positive,65
22841,0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,scared,44219.09722,video,public speaking,negative,15
22842,0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,super love,44253.57708,video,public speaking,positive,75
22843,0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,want,44269.66528,video,public speaking,positive,70
22844,0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,peeking,44362.54306,video,public speaking,neutral,35
22845,0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,indifferent,44056.85069,video,public speaking,neutral,20
22846,0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,worried,44111.62222,video,public speaking,negative,12
22847,0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,want,44203.46528,video,public speaking,positive,70
22848,0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,super love,44226.61111,video,public speaking,positive,75
22849,0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,heart,44227.475,video,public speaking,positive,60
22850,0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,dislike,44047.42639,video,public speaking,negative,10
22851,0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,dislike,44094.21736,video,public speaking,negative,10
22852,0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,heart,44095.36667,video,public speaking,positive,60
22853,0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,want,44144.69097,video,public speaking,positive,70
22854,0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,indifferent,44069.34583,video,public speaking,neutral,20
22855,0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,worried,44029.52153,video,public speaking,negative,12
22856,0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,peeking,44101.28056,video,public speaking,neutral,35
22857,0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,scared,44358.21181,video,public speaking,negative,15
22858,0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,love,44106.60486,video,public speaking,positive,65
22859,0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,love,44226.74236,video,public speaking,positive,65
22860,0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,peeking,44271.94722,video,public speaking,neutral,35
22861,0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,cherish,44342.26875,video,public speaking,positive,70
22862,0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,disgust,44279.47292,video,public speaking,negative,0
22863,0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,intrigued,44084.92917,video,public speaking,positive,45
22864,0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,indifferent,44028.28681,video,public speaking,neutral,20
22865,0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,disgust,44307.50903,video,public speaking,negative,0
22866,0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,indifferent,44319.59097,video,public speaking,neutral,20
22867,0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,interested,44210.48611,video,public speaking,positive,30
22868,0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,worried,44321.82431,video,public speaking,negative,12
22869,0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,worried,44060.60972,video,public speaking,negative,12
22870,0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,heart,44221.00139,video,public speaking,positive,60
22871,0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,dislike,44022.74861,video,public speaking,negative,10
22872,0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,interested,44279.03194,video,public speaking,positive,30
22873,0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,love,44019.05208,video,public speaking,positive,65
22874,0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,want,44278.49722,video,public speaking,positive,70
22875,0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,adore,44132.67847,video,public speaking,positive,72
22876,0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,want,44325.17153,video,public speaking,positive,70
22877,0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,cherish,44050.37153,video,public speaking,positive,70
22878,0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,dislike,44090.03125,video,public speaking,negative,10
22879,0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,worried,44127.53472,video,public speaking,negative,12
22880,0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,super love,44078.56806,video,public speaking,positive,75
22881,0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,cherish,44015.29861,video,public speaking,positive,70
22882,0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,adore,44151.70972,video,public speaking,positive,72
22883,0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,worried,44161.66667,video,public speaking,negative,12
22884,0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,super love,44212.16944,video,public speaking,positive,75
22885,0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,indifferent,44240.7,video,public speaking,neutral,20
22887,d61c4f76-99c6-4cd7-aaad-b3561880aa26,interested,44244.46458,photo,technology,positive,30
22888,d61c4f76-99c6-4cd7-aaad-b3561880aa26,interested,44317.61597,photo,technology,positive,30
22889,d61c4f76-99c6-4cd7-aaad-b3561880aa26,adore,44363.27431,photo,technology,positive,72
22890,d61c4f76-99c6-4cd7-aaad-b3561880aa26,super love,44360.16389,photo,technology,positive,75
22891,d61c4f76-99c6-4cd7-aaad-b3561880aa26,indifferent,44158.76875,photo,technology,neutral,20
22892,d61c4f76-99c6-4cd7-aaad-b3561880aa26,peeking,44079.86458,photo,technology,neutral,35
22893,d61c4f76-99c6-4cd7-aaad-b3561880aa26,scared,44085.19583,photo,technology,negative,15
22894,d61c4f76-99c6-4cd7-aaad-b3561880aa26,scared,44039.14167,photo,technology,negative,15
22895,d61c4f76-99c6-4cd7-aaad-b3561880aa26,love,44148.05972,photo,technology,positive,65
22896,d61c4f76-99c6-4cd7-aaad-b3561880aa26,love,44310.33542,photo,technology,positive,65
22897,d61c4f76-99c6-4cd7-aaad-b3561880aa26,interested,44230.29583,photo,technology,positive,30
22898,d61c4f76-99c6-4cd7-aaad-b3561880aa26,heart,44025.32014,photo,technology,positive,60
22899,d61c4f76-99c6-4cd7-aaad-b3561880aa26,love,44006.71806,photo,technology,positive,65
22900,d61c4f76-99c6-4cd7-aaad-b3561880aa26,super love,44021.52847,photo,technology,positive,75
22901,d61c4f76-99c6-4cd7-aaad-b3561880aa26,adore,44229.93958,photo,technology,positive,72
22902,d61c4f76-99c6-4cd7-aaad-b3561880aa26,love,44171.01389,photo,technology,positive,65
22903,d61c4f76-99c6-4cd7-aaad-b3561880aa26,dislike,44270.67569,photo,technology,negative,10
22904,d61c4f76-99c6-4cd7-aaad-b3561880aa26,want,44104.84236,photo,technology,positive,70
22905,d61c4f76-99c6-4cd7-aaad-b3561880aa26,worried,44004.22222,photo,technology,negative,12
22906,d61c4f76-99c6-4cd7-aaad-b3561880aa26,super love,44245.25139,photo,technology,positive,75
22907,d61c4f76-99c6-4cd7-aaad-b3561880aa26,adore,44176.85625,photo,technology,positive,72
22908,d61c4f76-99c6-4cd7-aaad-b3561880aa26,dislike,44016.50069,photo,technology,negative,10
22909,d61c4f76-99c6-4cd7-aaad-b3561880aa26,peeking,44221.97917,photo,technology,neutral,35
22910,d61c4f76-99c6-4cd7-aaad-b3561880aa26,indifferent,44295.02986,photo,technology,neutral,20
22911,d61c4f76-99c6-4cd7-aaad-b3561880aa26,cherish,44235.41944,photo,technology,positive,70
22912,d61c4f76-99c6-4cd7-aaad-b3561880aa26,dislike,44346.93958,photo,technology,negative,10
22913,d61c4f76-99c6-4cd7-aaad-b3561880aa26,want,44232.69028,photo,technology,positive,70
22914,d61c4f76-99c6-4cd7-aaad-b3561880aa26,scared,44261.73958,photo,technology,negative,15
22916,286e2f5f-082a-4ce7-9396-db565106d5bf,disgust,44229.43611,photo,studying,negative,0
22918,abae4f43-2356-4c6b-b51d-d2acf4644956,interested,44292.97639,GIF,fitness,positive,30
22919,abae4f43-2356-4c6b-b51d-d2acf4644956,heart,44273.94722,GIF,fitness,positive,60
22920,abae4f43-2356-4c6b-b51d-d2acf4644956,like,44253.63333,GIF,fitness,positive,50
22921,abae4f43-2356-4c6b-b51d-d2acf4644956,scared,44199.27431,GIF,fitness,negative,15
22922,abae4f43-2356-4c6b-b51d-d2acf4644956,cherish,44126.55069,GIF,fitness,positive,70
22923,abae4f43-2356-4c6b-b51d-d2acf4644956,cherish,44336.00625,GIF,fitness,positive,70
22924,abae4f43-2356-4c6b-b51d-d2acf4644956,love,44344.32569,GIF,fitness,positive,65
22925,abae4f43-2356-4c6b-b51d-d2acf4644956,interested,44072.55,GIF,fitness,positive,30
22926,abae4f43-2356-4c6b-b51d-d2acf4644956,want,44176.12847,GIF,fitness,positive,70
22927,abae4f43-2356-4c6b-b51d-d2acf4644956,peeking,44339.8375,GIF,fitness,neutral,35
22928,abae4f43-2356-4c6b-b51d-d2acf4644956,dislike,44180.43194,GIF,fitness,negative,10
22929,abae4f43-2356-4c6b-b51d-d2acf4644956,disgust,44073.38681,GIF,fitness,negative,0
22930,abae4f43-2356-4c6b-b51d-d2acf4644956,heart,44079.25208,GIF,fitness,positive,60
22931,abae4f43-2356-4c6b-b51d-d2acf4644956,interested,44200.65694,GIF,fitness,positive,30
22932,abae4f43-2356-4c6b-b51d-d2acf4644956,disgust,44069.30278,GIF,fitness,negative,0
22933,abae4f43-2356-4c6b-b51d-d2acf4644956,disgust,44192.32917,GIF,fitness,negative,0
22934,abae4f43-2356-4c6b-b51d-d2acf4644956,love,44276.64236,GIF,fitness,positive,65
22935,abae4f43-2356-4c6b-b51d-d2acf4644956,peeking,44308.51806,GIF,fitness,neutral,35
22936,abae4f43-2356-4c6b-b51d-d2acf4644956,interested,44346.51597,GIF,fitness,positive,30
22937,abae4f43-2356-4c6b-b51d-d2acf4644956,heart,44264.38611,GIF,fitness,positive,60
22939,d4012724-c8bf-4db3-8670-dfa1f630a72a,love,44025.92778,photo,studying,positive,65
22940,d4012724-c8bf-4db3-8670-dfa1f630a72a,super love,44143.50833,photo,studying,positive,75
22941,d4012724-c8bf-4db3-8670-dfa1f630a72a,indifferent,44225.20347,photo,studying,neutral,20
22942,d4012724-c8bf-4db3-8670-dfa1f630a72a,love,44309.88819,photo,studying,positive,65
22943,d4012724-c8bf-4db3-8670-dfa1f630a72a,want,44265.16111,photo,studying,positive,70
22944,d4012724-c8bf-4db3-8670-dfa1f630a72a,adore,44348.60556,photo,studying,positive,72
22945,d4012724-c8bf-4db3-8670-dfa1f630a72a,adore,44128.54028,photo,studying,positive,72
22946,d4012724-c8bf-4db3-8670-dfa1f630a72a,disgust,44037.67153,photo,studying,negative,0
